date,close,high,low,open,volume,year,month,day,Negative,Neutral,Positive,positive_ratio,negative_ratio,neutral_ratio,SMA_20,EMA_20,RSI,Bollinger_Upper,Bollinger_Lower,Volatility
2023-01-09,17196.5546875,17389.95703125,17093.9921875,17093.9921875,18624736866,2023,1,9,12,6,18,0.5,0.3333333333333333,0.1666666666666666,16800.2337890625,16875.166254283176,60.8859257984518,17145.817463216383,16454.650114908614,172.7918370769419
2023-01-10,17446.29296875,17484.720703125,17162.990234375,17192.94921875,15808338949,2023,1,10,24,13,35,0.4861111111111111,0.3333333333333333,0.1805555555555555,16831.6716796875,16929.559274708587,77.65493576475573,17282.310913913007,16381.032445461997,225.31961711275216
2023-01-11,17934.896484375,17934.896484375,17337.994140625,17446.359375,18372283782,2023,1,11,13,11,28,0.5384615384615384,0.25,0.2115384615384615,16886.8994140625,17025.305675629195,92.08639082811032,17555.080104321514,16218.718723803486,334.0903451295068
2023-01-12,18869.587890625,19030.087890625,17995.203125,18117.59375,34971338710,2023,1,12,12,9,20,0.4878048780487805,0.2926829268292683,0.2195121951219512,16990.53115234375,17200.95160086689,94.77474223161067,18098.291655821467,15882.770648866031,553.8802517388586
2023-01-13,19909.57421875,19964.322265625,18753.1640625,18868.90625,29225029694,2023,1,13,10,4,10,0.4166666666666667,0.4166666666666667,0.1666666666666666,17143.6220703125,17458.9156597129,97.41339913572752,18851.8420973102,15435.402043314803,854.1100134988483
2023-01-14,20976.298828125,21075.142578125,19907.828125,19910.537109375,38967784639,2023,1,14,3,1,6,0.6,0.3,0.1,17350.3376953125,17793.904532895005,99.2194937714483,19761.032044055803,14939.6433465692,1205.347174371651
2023-01-15,20880.798828125,20993.748046875,20606.986328125,20977.484375,19298407543,2023,1,15,6,2,10,0.5555555555555556,0.3333333333333333,0.1111111111111111,17548.38740234375,18087.89446577405,97.10833068849188,20417.41246377888,14679.36234090862,1434.5125307175638
2023-01-16,21169.6328125,21360.875,20715.74609375,20882.224609375,26792494050,2023,1,16,13,3,14,0.4666666666666667,0.4333333333333333,0.1,17771.0103515625,18381.39335593843,97.2457945599552,21032.588289960546,14509.43241316446,1630.788969199021
2023-01-17,21161.51953125,21438.66015625,20978.533203125,21175.833984375,24999983362,2023,1,17,13,8,25,0.5434782608695652,0.2826086956521739,0.1739130434782608,18001.45771484375,18646.167277396675,97.25604846100396,21540.081353390204,14462.834076297297,1769.3118192732263
2023-01-18,20688.78125,21564.501953125,20541.544921875,21161.05078125,30005625418,2023,1,18,32,8,21,0.3442622950819672,0.5245901639344263,0.1311475409836065,18203.7796875,18840.701941454136,88.01781832298137,21875.424953426904,14532.134421573091,1835.8226329634529
2023-01-19,21086.79296875,21163.01171875,20685.380859375,20686.74609375,21152848261,2023,1,19,26,6,18,0.36,0.52,0.12,18427.9900390625,19054.61537262517,89.33227484651398,22233.171785166232,14622.808292958767,1902.5908730518656
2023-01-20,22676.552734375,22692.357421875,20919.126953125,21085.373046875,28799154319,2023,1,20,7,6,12,0.48,0.28,0.24,18734.44287109375,19399.561788029918,91.61949249269632,22874.439039579865,14594.446702607636,2069.998084243057
2023-01-21,22777.625,23282.34765625,22511.833984375,22677.427734375,32442278429,2023,1,21,3,1,10,0.7142857142857143,0.2142857142857142,0.0714285714285714,19042.0701171875,19721.282093931823,91.73719131930756,23429.0885073926,14655.051726982403,2193.509195102548
2023-01-22,22720.416015625,23056.73046875,22387.900390625,22777.986328125,24746386230,2023,1,22,11,8,13,0.40625,0.34375,0.25,19343.6673828125,20006.91389599784,90.81316007321536,23876.34985395624,14810.984911668756,2266.3412355718715
2023-01-23,22934.431640625,23126.486328125,22654.3046875,22721.087890625,26518700512,2023,1,23,14,4,22,0.55,0.35,0.1,19656.39609375,20285.72510977185,90.95559281194036,24277.43422817996,15035.35795932004,2310.51906721498
2023-01-24,22636.46875,23134.01171875,22549.744140625,22929.626953125,26405069715,2023,1,24,8,5,24,0.6486486486486487,0.2162162162162162,0.1351351351351351,19945.0576171875,20509.60545646025,86.79293873312565,24552.69571079842,15337.41952357658,2303.8190468054604
2023-01-25,23117.859375,23722.099609375,22406.076171875,22639.267578125,30685366709,2023,1,25,12,3,17,0.53125,0.375,0.09375,20259.11376953125,20758.010591559272,86.77941886988896,24830.79884939513,15687.42868966737,2285.8425399319403
2023-01-26,23032.77734375,23237.078125,22911.373046875,23108.955078125,26357839322,2023,1,26,7,3,4,0.2857142857142857,0.5,0.2142857142857142,20563.15419921875,20974.655044148865,83.59361234486883,25016.03348097349,16110.274917464005,2226.4396408773723
2023-01-27,23078.728515625,23417.720703125,22654.59375,23030.716796875,25383335641,2023,1,27,2,6,7,0.4666666666666667,0.1333333333333333,0.4,20869.33671875,21175.04299381326,80.4587832082087,25114.91850874038,16623.754928759623,2122.7908949951893
2023-01-28,23031.08984375,23165.896484375,22908.845703125,23079.96484375,14712928379,2023,1,28,3,0,4,0.5714285714285714,0.4285714285714285,0.0,21166.333984375,21351.8093604739,74.55957240483528,25120.089703091624,17212.578265658376,1976.8778593583115
2023-01-29,23774.56640625,23919.890625,22985.0703125,23031.44921875,27423687259,2023,1,29,8,1,2,0.1818181818181818,0.7272727272727273,0.0909090909090909,21495.2345703125,21582.548126738293,79.94839915701914,25140.941263414803,17849.527877210196,1822.853346551151
2023-01-30,22840.138671875,23789.34765625,22657.58203125,23774.6484375,27205595568,2023,1,30,10,4,14,0.5,0.3571428571428571,0.1428571428571428,21764.92685546875,21702.31865484655,65.25060918703619,24913.635948137187,18616.21776280032,1574.3545463342175
2023-01-31,23139.283203125,23225.021484375,22765.568359375,22840.796875,22837828665,2023,1,31,12,4,22,0.5789473684210527,0.3157894736842105,0.1052631578947368,22025.14619140625,21839.17242134926,67.14463006513373,24659.282150197167,19391.01023261533,1317.067979395458
2023-02-01,23723.76953125,23764.5390625,22877.75,23137.8359375,26683255504,2023,2,1,13,4,17,0.5,0.3823529411764705,0.1176470588235294,22267.8552734375,22018.657860387422,75.80935233874905,24548.58979388668,19987.12075298832,1140.36726022459
2023-02-02,23471.87109375,24167.2109375,23468.595703125,23720.82421875,32066936882,2023,2,2,4,3,12,0.631578947368421,0.2105263157894736,0.1578947368421052,22445.9701171875,22157.059120707672,70.79943860796577,24495.97545155967,20395.96478281533,1025.0026671860849
2023-02-03,23449.322265625,23678.103515625,23279.955078125,23469.412109375,27083066007,2023,2,3,8,7,8,0.3478260869565217,0.3478260869565217,0.3043478260869565,22569.6212890625,22280.13180117599,59.27404005722997,24543.288379680267,20595.95419844473,986.8335453088836
2023-02-04,23331.84765625,23556.94921875,23291.794921875,23446.3203125,15639298538,2023,2,4,0,1,2,0.6666666666666666,0.0,0.3333333333333333,22692.17373046875,22380.295215944945,56.62516705221368,24523.564009905134,20860.78345103236,915.695139718195
2023-02-05,22955.666015625,23423.435546875,22841.759765625,23332.248046875,19564262605,2023,2,5,0,0,4,1.0,0.0,0.0,22781.475390625,22435.09243496209,52.61291358260372,24468.781296592213,21094.16948465779,843.6529529836058
2023-02-06,22760.109375,23119.279296875,22692.025390625,22954.021484375,23825006542,2023,2,6,11,3,6,0.3,0.55,0.15,22861.4048828125,22466.04642925142,48.05583667224447,24367.30072336752,21355.509042257487,752.9479202775073
2023-02-07,23264.291015625,23310.974609375,22756.2578125,22757.267578125,27187964471,2023,2,7,10,6,11,0.4074074074074074,0.3703703703703703,0.2222222222222222,22990.18037109375,22542.06972319176,56.69400119034083,24102.98073630517,21877.380005882333,556.4001826057082
2023-02-08,22939.3984375,23367.958984375,22731.09765625,23263.416015625,25371367758,2023,2,8,11,8,9,0.3214285714285714,0.3928571428571428,0.2857142857142857,23082.81064453125,22579.91055312588,48.03151065162745,23746.15622424635,22419.46506481615,331.6727898575496
2023-02-09,21819.0390625,22996.4375,21773.974609375,22946.56640625,32572572185,2023,2,9,11,6,17,0.5,0.3235294117647059,0.1764705882352941,23039.9349609375,22507.446601637697,39.10119792572805,23896.54229445473,22183.327627420265,428.3036667586164
2023-02-10,21651.18359375,21941.185546875,21539.392578125,21819.005859375,27078406594,2023,2,10,13,6,4,0.1739130434782608,0.5652173913043478,0.2608695652173913,22983.612890625,22425.897743743637,37.45593979150412,24038.1087213064,21929.1170599436,527.2479153407006
2023-02-11,21870.875,21891.41015625,21618.44921875,21651.841796875,16356226232,2023,2,11,1,0,3,0.75,0.25,0.0,22941.13583984375,22373.03843481567,40.10423017797493,24103.225060238838,21779.04661944867,581.044610197541
2023-02-12,21788.203125,22060.994140625,21682.828125,21870.90234375,17821046406,2023,2,12,1,1,0,0.0,0.5,0.5,22883.8244140625,22317.339833880844,30.905387777111045,24155.22321686705,21612.42561125795,635.6994014022747
2023-02-13,21808.1015625,21898.4140625,21460.087890625,21787.0,23918742607,2023,2,13,9,2,9,0.45,0.45,0.1,22842.4060546875,22268.84095089219,37.96273389273044,24198.860106046934,21485.952003328068,678.2270256797158
2023-02-14,22220.8046875,22293.140625,21632.39453125,21801.822265625,26792596581,2023,2,14,3,5,4,0.3333333333333333,0.25,0.4166666666666667,22797.5533203125,22264.26606866436,39.56369382225073,24174.82174129237,21420.28489933264,688.6342104899315
2023-02-15,24307.841796875,24307.841796875,22082.76953125,22220.5859375,32483312909,2023,2,15,5,3,7,0.4666666666666667,0.3333333333333333,0.2,22861.30654296875,22458.892328493945,54.94729033511111,24393.726432832576,21328.88665310492,766.2099449319147
2023-02-16,23623.474609375,25134.1171875,23602.5234375,24307.349609375,39316664596,2023,2,16,10,1,11,0.5,0.4545454545454545,0.0454545454545454,22888.54384765625,22569.80492667309,51.196475667710224,24456.19487934341,21320.892815969088,783.8255158435801
2023-02-17,24565.6015625,24924.041015625,23460.755859375,23621.283203125,41358451255,2023,2,17,6,3,3,0.25,0.5,0.25,22965.26943359375,22759.880796751848,57.69317434451842,24703.249704430043,21227.289162757454,868.990135418148
2023-02-18,24641.27734375,24798.8359375,24468.373046875,24565.296875,19625427158,2023,2,18,2,0,2,0.5,0.5,0.0,23008.60498046875,22939.06142027548,59.076622229539055,24870.36502980088,21146.844931136624,930.8800246660632
2023-02-19,24327.642578125,25093.0546875,24327.642578125,24640.02734375,25555105670,2023,2,19,1,0,1,0.5,0.5,0.0,23082.98017578125,23071.307244832577,59.593366426904886,25033.1521347022,21132.8082168603,975.0859794604744
2023-02-20,24829.1484375,25020.458984375,23927.91015625,24336.623046875,28987376573,2023,2,20,3,3,6,0.5,0.25,0.25,23167.4734375,23238.72069175328,63.873874345824014,25268.51137755152,21066.435497448485,1050.5189700257583
2023-02-21,24436.353515625,25126.8515625,24200.36328125,24833.048828125,31252098714,2023,2,21,8,3,9,0.45,0.4,0.15,23203.10263671875,23352.78096069345,57.97840856212191,25367.086026736582,21039.11924670092,1081.991695008918
2023-02-22,24188.84375,24472.33984375,23644.318359375,24437.41796875,30199996781,2023,2,22,11,5,8,0.3333333333333333,0.4583333333333333,0.2083333333333333,23238.95126953125,23432.40598824645,58.59572226716078,25445.02714276597,21032.87539629653,1103.0379366173595
2023-02-23,23947.4921875,24572.08984375,23693.919921875,24190.71875,30476264066,2023,2,23,4,4,11,0.5789473684210527,0.2105263157894736,0.2105263157894736,23263.859765625,23481.46181674679,66.65762785234715,25491.08493163952,21036.63459961048,1113.6125830072613
2023-02-24,23198.126953125,24103.705078125,23007.072265625,23946.0078125,26811744928,2023,2,24,8,5,9,0.4090909090909091,0.3636363636363636,0.2272727272727272,23257.17373046875,23454.4775440209,61.0966229368829,25484.34238873163,21030.005072205862,1113.5843291314409
2023-02-25,23175.375,23210.2109375,22861.55859375,23200.125,16100721565,2023,2,25,0,1,3,0.75,0.0,0.25,23268.1591796875,23427.89634935225,59.629588192312646,25491.22967988172,21045.08867949328,1111.5352500971117
2023-02-26,23561.212890625,23654.3671875,23084.220703125,23174.150390625,16644534842,2023,2,26,3,1,1,0.2,0.6,0.2,23308.21435546875,23440.5931628068,62.52734117005442,25521.58897181102,21094.83973912648,1106.6873081711335
2023-02-27,23522.87109375,23857.890625,23205.87890625,23561.451171875,22660763494,2023,2,27,8,3,7,0.3888888888888889,0.4444444444444444,0.1666666666666666,23321.143359375,23448.42915622996,62.0843452231186,25536.45772394772,21105.82899480228,1107.6571822863614
2023-02-28,23147.353515625,23585.384765625,23077.650390625,23521.837890625,20535363434,2023,2,28,8,8,4,0.2,0.4,0.4,23331.54111328125,23419.75528569616,56.56398890525605,25541.256298292446,21121.825928270056,1104.8575925055975
2023-03-01,23646.55078125,23880.6328125,23088.626953125,23150.9296875,24662841200,2023,3,1,6,4,13,0.5652173913043478,0.2608695652173913,0.1739130434782608,23422.91669921875,23441.354856701284,43.95526862001358,25517.424523722773,21328.408874714725,1047.253912252011
2023-03-02,23475.466796875,23739.138671875,23245.021484375,23647.01953125,20386398516,2023,3,2,20,3,16,0.4102564102564102,0.5128205128205128,0.0769230769230769,23514.130859375,23444.603612908304,48.506991017515766,25435.50083297005,21592.76088577995,960.6849867975258
2023-03-03,22362.6796875,23479.34765625,22213.23828125,23476.6328125,26062404610,2023,3,3,33,19,50,0.4901960784313725,0.3235294117647059,0.1862745098039215,23538.72109375,23341.56323905989,28.517952495918426,25382.56454084429,21694.877646655703,921.9217235471476
2023-03-04,22353.349609375,22405.177734375,22198.98046875,22362.923828125,11166012913,2023,3,4,2,0,1,0.3333333333333333,0.6666666666666666,0.0,23566.97841796875,23247.44765528038,27.39652914804782,25312.56994746164,21821.386888475856,872.7957647464467
2023-03-05,22435.513671875,22613.685546875,22307.142578125,22354.14453125,13317001733,2023,3,5,2,0,1,0.3333333333333333,0.6666666666666666,0.0,23598.3490234375,23170.12060924177,30.41087480851077,25229.658402170597,21967.039644704404,815.6546893665472
2023-03-06,22429.7578125,22584.29296875,22331.314453125,22436.81640625,17353192895,2023,3,6,14,3,8,0.32,0.56,0.12,23608.7966796875,23099.609866694936,22.31763486412187,25205.263358840108,22012.330000534894,798.2333395763039
2023-03-07,22219.76953125,22527.41796875,22011.26171875,22428.322265625,22765452204,2023,3,7,12,8,9,0.3103448275862069,0.4137931034482758,0.2758620689655172,23504.39306640625,23015.815549033512,23.30048938904241,25179.54163029518,21829.24450251732,837.5742819444658
2023-03-08,21718.080078125,22268.896484375,21708.05078125,22216.44140625,22536575684,2023,3,8,4,5,8,0.4705882352941176,0.2352941176470588,0.2941176470588235,23409.12333984375,22892.221694661275,21.95604145172368,25262.95522570735,21555.291453980157,926.9159429317984
2023-03-09,20363.021484375,21802.716796875,20210.306640625,21720.080078125,30364664171,2023,3,9,12,5,8,0.32,0.48,0.2,23198.9943359375,22651.34548415782,17.525315315602256,25417.694799994,20980.293871881,1109.3502320282496
2023-03-10,20187.244140625,20370.595703125,19628.25390625,20367.001953125,39578257695,2023,3,10,21,5,10,0.2777777777777778,0.5833333333333334,0.1388888888888889,22976.29267578125,22416.66916572612,19.5580224835544,25463.355588846425,20489.229762716077,1243.5314565325878
2023-03-11,20632.41015625,20792.525390625,20068.66015625,20187.876953125,30180288176,2023,3,11,4,2,0,0.0,0.6666666666666666,0.3333333333333333,22791.5310546875,22246.73973625221,26.312321250536712,25401.87246242676,20181.18964694824,1305.1707038696295
2023-03-12,22163.94921875,22185.03125,20448.806640625,20628.029296875,29279035521,2023,3,12,0,2,3,0.6,0.0,0.4,22658.27109375,22238.85492506152,39.27392432483652,25097.112526062498,20219.429661437505,1219.420716156248
2023-03-13,24197.533203125,24550.837890625,21918.19921875,22156.40625,49466362688,2023,3,13,29,7,25,0.4098360655737705,0.4754098360655737,0.1147540983606557,22646.330078125,22425.39571344852,53.96457139263107,25050.609147754283,20242.05100849572,1202.1395348146425
2023-03-14,24746.07421875,26514.716796875,24081.18359375,24201.765625,54622230164,2023,3,14,7,7,18,0.5625,0.21875,0.21875,22674.1916015625,22646.41271395342,59.20745752935144,25165.08877666884,20183.294426456163,1245.448587553168
2023-03-15,24375.9609375,25240.615234375,23964.91015625,24770.92578125,43655701450,2023,3,15,12,5,13,0.4333333333333333,0.4,0.1666666666666666,22695.6150390625,22811.131592386428,54.26427064207613,25239.430934321867,20151.79914380313,1271.9079476296822
2023-03-16,25052.7890625,25190.326171875,24225.111328125,24373.45703125,33866061747,2023,3,16,13,4,11,0.3928571428571428,0.4642857142857143,0.1428571428571428,22788.34814453125,23024.62278001629,58.70648128523041,25536.32383176084,20040.37245730166,1373.987843614796
2023-03-17,27423.9296875,27787.8125,24955.169921875,25055.123046875,50730261335,2023,3,17,10,3,10,0.4347826086956521,0.4347826086956521,0.1304347826086956,23000.77587890625,23443.604390252836,74.5294613658333,26443.703791435528,19557.84796637697,1721.463956264639
2023-03-18,26965.87890625,27725.953125,26636.26171875,27448.1171875,35723036817,2023,3,18,2,0,3,0.6,0.4,0.0,23171.0091796875,23779.059106062086,71.42294203269554,27040.83005793296,19301.18830144204,1934.9104391227293
2023-03-19,28038.67578125,28440.560546875,26907.716796875,26969.50390625,37769448859,2023,3,19,8,1,6,0.4,0.5333333333333333,0.0666666666666666,23396.7994140625,24184.73688465141,73.83101457081447,27837.862266453456,18955.736561671547,2220.5314261954777
2023-03-20,27767.236328125,28527.724609375,27242.880859375,28041.6015625,44774027664,2023,3,20,14,10,14,0.3684210526315789,0.3684210526315789,0.2631578947368421,23627.7935546875,24525.927307839374,72.19932618665088,28476.141427025123,18779.44568234988,2424.1739361688105
2023-03-21,28175.81640625,28439.5625,27439.646484375,27768.392578125,36102192830,2023,3,21,13,5,18,0.5,0.3611111111111111,0.1388888888888889,23854.2568359375,24873.53579340229,74.36946961352103,29112.117394495697,18596.396277379303,2628.930279279099
2023-03-22,27307.4375,28803.3359375,26759.99609375,28158.720703125,33382021890,2023,3,22,19,11,16,0.3478260869565217,0.4130434782608695,0.2391304347826087,24045.85537109375,25105.335955935407,72.20290785643229,29520.40872820605,18571.302013981447,2737.276678556152
2023-03-23,28333.97265625,28729.84375,27183.36328125,27301.95703125,24220433689,2023,3,23,13,2,8,0.3478260869565217,0.5652173913043478,0.0869565217391304,24344.42001953125,25412.825165489176,82.5120129782706,30077.666388742706,18611.1736503198,2866.6231846057253
2023-03-24,27493.28515625,28388.4375,27039.265625,28324.111328125,25980310960,2023,3,24,15,5,14,0.4117647058823529,0.4411764705882353,0.1470588235294117,24601.416796875,25610.9642122283,78.26675579372477,30419.05032855858,18783.78326519142,2908.816765841789
2023-03-25,27494.70703125,27791.826171875,27196.234375,27487.337890625,13383005987,2023,3,25,0,3,3,0.5,0.0,0.5,24854.37646484375,25790.368290230366,77.49397690675465,30715.278222812594,18993.474706874906,2930.4508789844213
2023-03-26,27994.330078125,28178.14453125,27445.046875,27495.5234375,13878363192,2023,3,26,7,3,4,0.2857142857142857,0.5,0.2142857142857142,25132.605078125,26000.269412886995,75.46524767058399,31037.03008400816,19228.180072241845,2952.212502941578
2023-03-27,27139.888671875,28037.92578125,26606.689453125,27994.068359375,18188895178,2023,3,27,13,7,17,0.4594594594594595,0.3513513513513513,0.1891891891891892,25378.61103515625,26108.804580409666,64.32698584425485,31181.147911796703,19576.0741585158,2901.2684383202263
2023-03-28,27268.130859375,27460.71875,26677.818359375,27132.888671875,17783600385,2023,3,28,13,11,10,0.2941176470588235,0.3823529411764705,0.3235294117647059,25656.11357421875,26219.21660697779,62.80455480900753,31248.59833537112,20063.62881306638,2796.2423805761846
2023-03-29,28348.44140625,28619.54296875,27259.662109375,27267.03125,20684945906,2023,3,29,9,7,17,0.5151515151515151,0.2727272727272727,0.2121212121212121,26055.3845703125,26421.99992119419,68.8118070122865,31177.1424158554,20933.6267247696,2560.8789227714487
2023-03-30,28033.5625,29159.90234375,27720.16015625,28350.140625,22435349951,2023,3,30,7,3,15,0.6,0.28,0.12,26447.70048828125,26575.48207155665,64.6166108176382,30824.765030064376,22070.635946498125,2188.5322708915637
2023-03-31,28478.484375,28639.896484375,27583.71484375,28032.26171875,19001327598,2023,3,31,4,9,15,0.5357142857142857,0.1428571428571428,0.3214285714285714,26840.00419921875,26756.720386170306,56.375546181535135,30341.34932511041,23338.659073327093,1750.6725629458278
2023-04-01,28411.03515625,28802.45703125,28297.171875,28473.33203125,10876469901,2023,4,1,5,2,2,0.2222222222222222,0.5555555555555556,0.2222222222222222,27152.35849609375,26914.27417379694,59.17011409351057,29938.926956723302,24365.7900354642,1393.2842303147747
2023-04-02,28199.30859375,28518.958984375,27884.087890625,28462.845703125,12284641999,2023,4,2,1,1,4,0.6666666666666666,0.1666666666666666,0.1666666666666666,27352.447265625,27036.658404268663,51.1443305796899,29799.700491229338,24905.194040020662,1223.6266128021691
2023-04-03,27790.220703125,28475.623046875,27276.720703125,28183.080078125,19556501327,2023,4,3,7,11,13,0.4193548387096774,0.2258064516129032,0.3548387096774194,27504.65458984375,27108.42624225498,50.160588730732215,29626.37699818555,25382.93218150195,1060.8612041708996
2023-04-04,28168.08984375,28433.7421875,27681.3046875,27795.2734375,15284538859,2023,4,4,9,6,26,0.6341463414634146,0.2195121951219512,0.1463414634146341,27694.26103515625,27209.346585254505,49.94578287824391,29237.70309958048,26150.818970732023,771.7210322121142
2023-04-05,28177.984375,28739.23828125,27843.763671875,28169.7265625,17052315986,2023,4,5,9,5,14,0.5,0.3214285714285714,0.1785714285714285,27850.52080078125,27301.597803325505,56.94538371640047,28777.744782094265,26923.29681946824,463.61199065650777
2023-04-06,28044.140625,28178.384765625,27738.759765625,28175.2265625,13837809380,2023,4,6,8,2,13,0.5652173913043478,0.3478260869565217,0.0869565217391304,27881.53134765625,27372.316167294503,47.303586302536765,28789.978380875087,26973.084314437416,454.2235166094172
2023-04-07,27925.859375,28111.59375,27794.03125,28038.966796875,10861680497,2023,4,7,5,2,7,0.5,0.3571428571428571,0.1428571428571428,27929.53037109375,27425.034568028364,54.64934377912688,28729.205109355345,27129.85563283216,399.8373691307957
2023-04-09,28333.05078125,28532.830078125,27828.48046875,27952.3671875,12175322951,2023,4,9,1,1,0,0.0,0.5,0.5,27944.24912109375,27511.512302620904,58.287695196198285,28762.99163342766,27125.50660875984,409.3712561669549
2023-04-10,29652.98046875,29771.46484375,28189.271484375,28336.02734375,19282400094,2023,4,10,5,3,8,0.5,0.3125,0.1875,28038.536328125,27715.46165177605,64.10880487617669,29152.53712407405,26924.53553217595,557.0003979745247
2023-04-11,30235.05859375,30509.083984375,29609.30078125,29653.6796875,20121259843,2023,4,11,9,8,15,0.46875,0.28125,0.25,28141.4984375,27955.42326529738,77.60732038823451,29627.47355578209,26655.523319217908,742.9875591410454
2023-04-12,30139.052734375,30462.48046875,29725.57421875,30231.58203125,18651929926,2023,4,12,13,14,9,0.25,0.3611111111111111,0.3888888888888889,28283.07919921875,28163.387976638107,75.75525228341866,29961.564921996523,26604.59347644098,839.2428613888866
2023-04-13,30399.06640625,30539.845703125,29878.623046875,29892.740234375,17487721001,2023,4,13,6,6,12,0.5,0.25,0.25,28386.33388671875,28376.30973183924,71.57112191529998,30313.63492479402,26459.03284864348,963.6505190376356
2023-04-14,30485.69921875,31005.607421875,30044.498046875,30409.5625,22659995079,2023,4,14,7,2,10,0.5263157894736842,0.3684210526315789,0.1052631578947368,28535.95458984375,28577.20396868788,77.09587778114455,30628.84459878549,26443.06458090201,1046.4450044708706
2023-04-15,30318.49609375,30601.740234375,30245.8828125,30490.75,11940685378,2023,4,15,2,1,3,0.5,0.3333333333333333,0.1666666666666666,28677.14404296875,28743.04131393189,71.6614319152752,30853.59524917116,26500.69283676634,1088.2256031012064
2023-04-16,30315.35546875,30555.537109375,30157.83203125,30315.9765625,12854816417,2023,4,16,0,1,4,0.8,0.0,0.2,28793.1953125,28892.785519152665,72.76316698760391,31061.91199697316,26524.47862802684,1134.3583422365818
2023-04-17,29445.044921875,30319.197265625,29275.37109375,30317.146484375,17872186762,2023,4,17,10,3,14,0.5185185185185185,0.3703703703703703,0.1111111111111111,28908.453125,28945.38165274527,62.86523650789745,31054.411672786955,26762.494577213045,1072.9792738934775
2023-04-18,30397.552734375,30470.302734375,29154.849609375,29449.091796875,19480529496,2023,4,18,7,5,9,0.4285714285714285,0.3333333333333333,0.238095238095238,29064.92421875,29083.683660519528,74.20965009956223,31163.119050396,26966.729387104,1049.0974158230006
2023-04-19,28822.6796875,30411.0546875,28669.8984375,30394.1875,24571565421,2023,4,19,9,6,6,0.2857142857142857,0.4285714285714285,0.2857142857142857,29088.6361328125,29058.82613927957,54.97264636479744,31163.325307492378,27013.94695813262,1037.344587339939
2023-04-20,28245.98828125,29076.400390625,28037.2578125,28823.68359375,21340360360,2023,4,20,7,5,5,0.2941176470588235,0.4117647058823529,0.2941176470588235,29099.257421875,28981.413009943422,50.475638063722215,31153.275863869065,27045.238979880934,1027.0092209970308
2023-04-21,27276.91015625,28349.96875,27177.365234375,28249.23046875,20759504330,2023,4,21,8,5,8,0.3809523809523809,0.3809523809523809,0.238095238095238,29039.1787109375,28819.079404829765,45.19516235723288,31235.041433657178,26843.315988217822,1097.9313613598397
2023-04-22,27817.5,27872.142578125,27169.5703125,27265.89453125,13125734602,2023,4,22,2,1,3,0.5,0.3333333333333333,0.1666666666666666,29009.501953125,28723.69089008407,49.3554829718787,31256.55534809499,26762.44855815501,1123.5266974849944
2023-04-23,27591.384765625,27820.244140625,27400.314453125,27816.14453125,12785446832,2023,4,23,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,28979.10576171875,28615.85221156416,45.49148514456508,31287.90344691914,26670.30807651836,1154.398842600195
2023-04-24,27525.33984375,27979.982421875,27070.849609375,27591.73046875,17703288330,2023,4,24,8,5,8,0.3809523809523809,0.3809523809523809,0.238095238095238,28965.86171875,28511.993890819955,34.7399684755938,31306.19802550295,26625.52541199705,1170.1681533764745
2023-04-25,28307.59765625,28371.078125,27207.931640625,27514.873046875,17733373139,2023,4,25,4,3,6,0.4615384615384615,0.3076923076923077,0.2307692307692307,28972.837109375,28492.527582765677,36.56159529820606,31303.975305567637,26641.698913182365,1165.5690980963177
2023-04-26,28422.701171875,29995.837890625,27324.548828125,28300.05859375,31854242019,2023,4,26,7,8,11,0.4230769230769231,0.2692307692307692,0.3076923076923077,28985.07294921875,28485.87744839513,38.06524828551313,31301.164915902744,26668.980982534755,1158.045983341997
2023-04-27,29473.787109375,29871.546875,28402.88671875,28428.46484375,27153445027,2023,4,27,8,4,14,0.5384615384615384,0.3076923076923077,0.1538461538461538,29056.5552734375,28579.96408277417,44.20369808914361,31338.365862431725,26774.74468444328,1140.9052944971108
2023-04-28,29340.26171875,29572.791015625,28929.609375,29481.013671875,17544464887,2023,4,28,6,6,9,0.4285714285714285,0.2857142857142857,0.2857142857142857,29127.275390625,28652.37338143853,42.86645326747443,31348.39992146339,26906.15085978661,1110.562265419196
2023-04-29,29248.48828125,29452.455078125,29088.04296875,29336.56640625,10662634333,2023,4,29,0,0,2,1.0,0.0,0.0,29173.047265625,28709.146229039627,43.27301223530729,31362.765868357885,26983.328662892112,1094.8593013664436
2023-04-30,29268.806640625,29952.029296875,29114.021484375,29245.515625,14652199272,2023,4,30,3,0,2,0.4,0.6,0.0,29153.83857421875,28762.447220619182,43.434675862292046,31332.542940913565,26975.134207523934,1089.3521833474076
2023-05-01,28091.568359375,29329.935546875,27680.79296875,29227.103515625,18655599976,2023,5,1,7,4,13,0.5416666666666666,0.2916666666666667,0.1666666666666666,29046.6640625,28698.55399573879,41.8240706307422,31212.267377848388,26881.06074715161,1082.8016576741943
2023-05-02,28680.537109375,28881.298828125,27924.123046875,28087.17578125,16432924527,2023,5,2,5,4,17,0.6538461538461539,0.1923076923076923,0.1538461538461538,28973.73828125,28696.83810179938,39.1515762392776,31081.922918690874,26865.55364380913,1054.0923187204376
